Date,Safe,SolarRadiation_max,SolarRadiation_min,SolarRadiation_mean,SoilWaterContent_max,SoilWaterContent_min,SoilWaterContent_mean,Prev_fire_area_0,Prev_fire_area_1,Prev_fire_area_2,Prev_fire_area_3,Prev_fire_area_4,Prev_fire_area_5,Prev_fire_area_6,Prev_fire_area_7,Prev_fire_area_8,Prev_fire_area_9,Prev_fire_area_10,Prev_fire_area_11,Prev_fire_area_12,Prev_fire_area_13,Prev_fire_area_14,Month
2005-02-02,1,25.77148628234864,3.4515914916992188,10.40894405600983,0.504004240036011,0.0,0.3492359833496979,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96333333,35.84423077,4.64,2
2005-02-03,1,24.98419570922852,3.412511110305786,10.518389593370634,0.499784409999847,5.839392539999999e-07,0.365527370092593,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96333333,35.84423077,2
2005-02-04,1,23.85557556152344,6.431123733520508,15.156407772993756,0.495225876569748,1.7687366900000004e-07,0.354991009705995,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96333333,2
2005-02-05,1,23.93689727783203,10.46822452545166,16.500553860708106,0.46961835026741,5.37605899e-07,0.335047449595441,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-06,1,30.56552505493164,20.86174201965332,28.375970976100888,0.4487858712673189,0.0,0.312971707084593,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-07,1,27.79711532592773,19.775270462036133,24.263409305586052,0.433091849088669,4.72025363e-07,0.2965872635422349,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-08,1,26.71365165710449,10.692692756652832,17.31049258549198,0.482572078704834,0.0,0.312155441381816,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-09,1,24.56673812866211,10.198991775512695,16.350821133839688,0.467601656913757,3.97907513e-07,0.3239481908384439,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-10,1,29.79678726196289,14.47184944152832,24.16537474381077,0.451813131570816,2.5623787680000003e-06,0.306763901478653,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,0.0,2
2005-02-11,1,29.58651351928711,10.162013053894045,22.500804599665948,0.435527890920639,2.69478187e-06,0.291708466420943,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,0.0,2
2005-02-12,1,29.98766326904297,15.038163185119627,24.87785146054553,0.4271511435508729,0.0,0.279389437695302,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,0.0,2
2005-02-13,1,29.98243904113769,25.58087730407715,29.32543157763197,0.40895539522171,1.156780172e-06,0.264164258305652,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,0.0,2
2005-02-14,1,28.32270050048828,23.82590293884277,25.52457227351811,0.3942519426345829,0.0,0.249111403822745,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,0.0,2
2005-02-15,1,22.913074493408203,9.374798774719238,16.042878907955135,0.454135596752167,7.710575009999999e-07,0.267492970096922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,59.64875,2
2005-02-16,0,29.59842300415039,13.521618843078612,21.881057166486677,0.43228280544281,2.2088643160000003e-06,0.258507890086714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,20.855,2
2005-02-17,1,28.75700378417969,23.681623458862305,27.20822351507252,0.412011325359344,1.700595021e-06,0.246129883927182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,6.148,2
2005-02-18,1,26.309844970703125,9.810973167419434,20.418469333569004,0.3936247527599329,1.082429662e-06,0.239437042755912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,7.167999999999998,2
2005-02-19,0,27.883827209472656,12.028355598449709,21.314610725398524,0.38565120100975,0.0,0.237872420549625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,0.0,2
2005-02-20,1,28.088462829589844,10.428709983825684,23.30866963329585,0.421230345964432,6.039047e-08,0.24208419265543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,0.0,2
2005-02-21,1,28.11416816711425,9.028124809265137,24.617586425778214,0.451478391885757,0.0,0.237137959026733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,1.1,2
2005-02-22,0,28.00536346435547,14.276116371154783,25.81509323581168,0.446654200553894,0.0,0.227427149745605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,2
2005-02-23,1,27.08469390869141,19.39238166809082,25.11102560855293,0.436404943466187,1.998618245e-06,0.216999220931338,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-24,1,27.229900360107425,13.85633659362793,22.709854570436764,0.416014939546585,0.0,0.2134824566102879,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-25,1,27.74262619018555,9.928215026855469,22.10759182755044,0.409726679325104,0.0,0.213110510515736,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-26,1,27.62741661071777,16.866073608398438,24.743760096795494,0.402537405490875,0.0,0.21078162883666,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-27,0,27.485225677490234,22.71596908569336,26.70749003899923,0.3929096758365629,0.0,0.205916067084749,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-02-28,0,26.98114013671875,23.63479804992676,25.975057196929907,0.377977848052979,0.0,0.196026507038551,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2005-03-01,0,26.52613067626953,12.88671875,23.41725838565238,0.370033264160156,0.0,0.195378037305884,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2005-03-02,0,26.746206283569336,13.903048515319824,24.14906237506944,0.3710484802722929,0.0,0.196696571772977,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2005-03-03,1,26.163366317749023,18.85071182250977,24.77261379529124,0.367048412561417,0.0,0.1970285827210639,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3
2005-03-04,0,22.460628509521484,13.572307586669922,18.629752088612825,0.365829467773438,9.55924975e-07,0.210285957281082,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,3
2005-03-05,1,24.685089111328125,13.779868125915527,20.122867168685115,0.4373151957988739,2.402656946e-06,0.248656619039647,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,0.0,3
2005-03-06,1,26.17940330505371,10.59423828125,18.222883559617888,0.416017919778824,3.44046128e-07,0.239771376861987,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,0.0,3
2005-03-07,1,25.73076629638672,8.807905197143555,17.689333576562632,0.399950534105301,0.0,0.233856282529851,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,0.0,3
2005-03-08,0,25.150033950805664,10.364916801452637,18.949290424986344,0.390208691358566,1.308973879e-06,0.22872000867664,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,0.0,3
2005-03-09,0,24.63163185119629,11.137133598327637,20.693129274144543,0.381021767854691,1.109903678e-06,0.2229241702189039,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,2.2,3
2005-03-10,0,25.39288711547852,11.904916763305664,22.089919825168167,0.372378915548325,0.0,0.216331718866201,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,0.0,3
2005-03-11,0,25.18521308898925,20.22334861755371,23.675910206377967,0.363276779651642,0.0,0.204287788313355,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,0.0,3
2005-03-12,0,24.88336181640625,12.058579444885256,21.612966566257267,0.356785744428635,0.0,0.197749335937406,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,14.56,3
2005-03-13,0,24.57282447814941,17.274059295654293,23.132213489180828,0.350295871496201,3.070880894e-06,0.195395833485655,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,3
2005-03-14,0,23.83120918273925,18.260017395019528,22.168393956791377,0.346262246370316,1.281499863e-06,0.194701316926753,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,0.0,3
2005-03-15,0,21.61012458801269,7.65001106262207,16.015632570701946,0.36505526304245,1.052239327e-06,0.204825072277785,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,5.88,3
2005-03-16,1,23.414894104003903,2.8863146305084237,15.800427508627925,0.440078526735306,2.4828284500000003e-06,0.214821692077813,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,0.0,3
2005-03-17,0,24.12651062011719,7.028499603271484,17.292377358294903,0.427757859230042,0.0,0.212984862745899,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,0.0,3
2005-03-18,0,22.73273468017578,10.932043075561523,17.241238088099834,0.413905501365662,1.903002385e-06,0.20864166041879,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,0.0,3
2005-03-19,0,21.8917179107666,15.122775077819824,18.435992651271366,0.400605618953705,1.854340894e-06,0.204221034777648,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,0.0,3
2005-03-20,0,22.93605232238769,15.203742980957031,20.155155193327207,0.389836221933365,0.0,0.2013990554884639,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,8.0,3
2005-03-21,0,22.849847793579105,10.358132362365724,19.422635045969244,0.425847142934799,1.726749701e-06,0.20322469152738,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,34.02,3
2005-03-22,0,22.99548149108887,8.473186492919924,17.666970820183202,0.458049058914185,1.3640770930000002e-06,0.205722344051541,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,5.28,3
2005-03-23,0,22.492780685424805,9.560214996337892,17.01058829675031,0.451496720314026,3.17192956e-07,0.2054130704348639,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3.36,3
2005-03-24,0,22.54948234558105,9.542675971984863,17.211585165227167,0.44108060002327,0.0,0.203704998002696,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,0.0,3
2005-03-25,0,22.118978500366207,9.80778694152832,16.98976252644172,0.453278958797455,0.0,0.20286476292053,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,8.022857143,3
2005-03-26,0,22.364351272583008,12.178060531616213,19.94307334975317,0.4454300105571749,9.623666e-09,0.200015542167554,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,0.0,3
2005-03-27,0,21.119590759277344,12.9248046875,18.12854029890523,0.428723752498627,2.5331974e-07,0.197379162527094,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,0.0,3
2005-03-28,0,20.743221282958984,11.238533973693848,17.505749772319074,0.432000398635864,0.0,0.1959698161475739,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,0.0,3
2005-03-29,0,19.34813690185547,7.623698711395264,12.652459051299248,0.420577526092529,9.07651497e-07,0.194387165495164,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,8.985714286,3
2005-03-30,0,20.886243820190437,14.85129451751709,19.12461553847668,0.411895394325256,0.0,0.191202081462092,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,37.88125,3
2005-03-31,0,20.714719772338867,14.606210708618164,19.4824501541937,0.401064395904541,0.0,0.1868200905501339,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,48.31772727,3
2005-04-01,0,20.0714168548584,17.087913513183597,19.079978707387763,0.389515340328217,0.0,0.181184163141423,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,85.84258065,4
2005-04-02,0,19.293567657470703,13.59108543395996,15.844685997320552,0.380201786756516,1.533500267e-06,0.179162051477272,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,146.6434286,4
2005-04-03,0,16.717365264892578,6.423972129821777,12.52894725758884,0.375881373882294,0.0,0.203360502460978,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,61.24509091,4
2005-04-04,0,20.5794620513916,12.35092830657959,18.181214205463384,0.374388337135315,9.0780668e-07,0.201910567331903,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,33.49833333,4
2005-04-05,0,19.885511398315437,17.552614212036133,18.95555643303528,0.370324224233627,0.0,0.1991085372461569,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,6.93,4
2005-04-06,0,19.455123901367188,14.518707275390623,17.427484992452033,0.364779472351074,0.0,0.195233597759628,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,0.0,4
2005-04-07,0,17.574619293212894,7.077037811279298,14.552484310822534,0.365943610668182,0.0,0.195912492901236,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,22.25454545,4
2005-04-08,0,19.12434196472168,9.829723358154297,15.7653935825666,0.362933903932571,0.0,0.19378494633012,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,19.5,4
2005-04-09,0,18.78144836425781,14.68690586090088,17.233392203222678,0.354096114635468,0.0,0.185992363499603,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,36.015,4
2005-04-10,0,17.2391414642334,7.014876842498778,14.372701630305164,0.376494914293289,3.1897805e-08,0.206609264580111,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,41.32307692,4
2005-04-11,0,18.850187301635746,4.397692680358887,16.509491679561634,0.40617448091507,3.7594387e-07,0.2138988288662519,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,82.656,4
2005-04-12,0,18.788116455078125,11.888338088989258,16.857390070065513,0.3919418454170229,0.0,0.207678123540889,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,29.68681818,4
2005-04-13,0,17.176340103149414,13.54916286468506,15.363356175497804,0.37732607126236,2.61701643e-07,0.20696813835794,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,91.18388889,4
2005-04-14,1,16.8317928314209,2.599426507949829,8.185068588137273,0.434855580329895,0.0,0.2556688299298369,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,34.46666667,4
2005-04-15,0,18.099573135375977,3.4993538856506348,12.188254239022749,0.461828082799911,0.0,0.2513247946630139,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4.16,4
2005-04-16,0,17.297325134277347,9.864985466003418,14.775685346786087,0.441486954689026,2.373863708e-06,0.242563692911392,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,62.92,4
2005-04-17,1,17.58209228515625,10.902042388916016,14.89556720967978,0.4269699752330779,0.0,0.23339041226939,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,13.32,4
2005-04-18,0,17.6246280670166,5.673264980316162,12.684789117346888,0.415524750947952,0.0,0.22797491837591,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,35.35,4
2005-04-19,0,16.896181106567386,6.234323024749756,10.352595936064882,0.4118941724300379,0.0,0.225629611280148,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,2.0,4
2005-04-20,0,17.368091583251953,8.888947486877441,14.260329021941516,0.40681466460228,0.0,0.221787681264702,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,202.40396830000003,4
2005-04-21,0,17.168033599853516,14.377708435058596,15.89254665372446,0.399931818246841,0.0,0.215894523412082,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,70.90018868,4
2005-04-22,0,16.674091339111328,13.070199012756348,15.101669776355498,0.39300274848938,1.357635483e-06,0.208817198546821,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,96.66378378,4
2005-04-23,0,15.79995822906494,8.346782684326174,13.539812814956615,0.391073107719421,0.0,0.202990417649734,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,58.83487805,4
2005-04-24,1,14.970355987548828,8.418186187744142,11.520893450111634,0.38237601518631,0.0,0.197135613332913,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,22.33,4
2005-04-25,0,15.752435684204102,9.756134033203123,13.244103839381314,0.379137814044952,0.0,0.19491551061757,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,56.244,4
2005-04-26,0,16.034690856933597,10.506409645080566,14.473006518267695,0.376814156770706,0.0,0.193090300603177,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,91.43310345,4
2005-04-27,0,15.672533988952637,11.123127937316896,14.448864199527804,0.374473392963409,1.03446655e-06,0.1909338730709969,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,66.29954545,4
2005-04-28,0,15.033571243286133,6.996768474578857,12.672357306903972,0.371253907680511,2.476163445e-06,0.1900380962833869,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,15.37846154,4
2005-04-29,0,15.172151565551758,6.026566028594972,10.823597954835646,0.375205248594284,2.294390924e-06,0.195714591703829,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,21.49714286,4
2005-04-30,1,14.4160795211792,4.242635250091554,7.920232580240652,0.367912709712982,8.537000000000001e-10,0.1986678535412019,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,40.28,4
2005-05-01,0,11.533470153808596,6.433944225311278,10.016249440118846,0.368696659803391,0.0,0.203814457169686,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5.78,5
2005-05-02,0,15.155890464782717,12.014062881469728,13.643975606152404,0.3633340895175929,0.0,0.2015795553142389,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,68.355,5
2005-05-03,0,13.74165153503418,3.435236930847168,10.111375167193774,0.3564904034137729,3.811592933e-06,0.198207271922471,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,148.002,5
2005-05-04,0,14.291501045227053,6.653473854064941,11.434304067087371,0.351938158273697,1.31859707e-07,0.192991368990339,97.696,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,180.1888571,5
2005-05-05,0,13.38254737854004,3.747802019119263,9.299680451811236,0.351355820894241,2.55337625e-07,0.19611300066247,20.708,97.696,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,0.0,5
2005-05-06,0,14.814338684082031,6.508180618286133,12.096382993162576,0.355563193559647,0.0,0.195993451766408,9.6,20.708,97.696,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,15.62,5
2005-05-07,0,14.473572731018065,7.709916591644287,12.147188826719328,0.352478802204132,1.015374437e-06,0.194222237097581,0.0,9.6,20.708,97.696,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,15.17142857,5
2005-05-08,0,14.001520156860352,9.361366271972656,12.438064033641613,0.349207133054733,4.188157618e-06,0.191235308247221,10.45,0.0,9.6,20.708,97.696,75.4877193,10.17666667,0.0,31.70869565,123.12275859999998,100.6144086,65.05105263,12.65,13.6,0.0,5
