Date,Safe,SolarRadiation_max,SolarRadiation_min,SolarRadiation_mean,SoilWaterContent_max,SoilWaterContent_min,SoilWaterContent_mean,Prev_fire_area_0,Prev_fire_area_1,Prev_fire_area_2,Prev_fire_area_3,Prev_fire_area_4,Prev_fire_area_5,Prev_fire_area_6,Prev_fire_area_7,Prev_fire_area_8,Prev_fire_area_9,Prev_fire_area_10,Prev_fire_area_11,Prev_fire_area_12,Prev_fire_area_13,Prev_fire_area_14,Month
2005-02-14,0,30.54471206665039,21.202617645263672,28.63080924932704,0.460298240184784,0.0,0.09450030364646,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,10.88,0.0,6.1560000000000015,11.925,28.61111111,2
2005-02-15,0,30.31592369079589,22.28296470642089,27.564591768369368,0.462014108896255,7.710575009999999e-07,0.089482183918432,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,10.88,0.0,6.1560000000000015,11.925,2
2005-02-16,0,29.863018035888672,22.611469268798828,27.59846498125401,0.443979352712631,2.2088643160000003e-06,0.086010976762208,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,10.88,0.0,6.1560000000000015,2
2005-02-17,0,29.58395195007324,23.569040298461918,28.10909620237159,0.427939653396606,1.700595021e-06,0.0821334956471859,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,10.88,0.0,2
2005-02-18,1,29.17979049682617,22.282627105712887,26.742821844070846,0.42274484038353,1.082429662e-06,0.079843468367814,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,10.88,2
2005-02-19,0,29.704200744628903,17.768274307250977,26.45476360662389,0.427288234233856,0.0,0.084183919664525,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,8.486666667,2
2005-02-20,0,29.18066978454589,10.209771156311035,23.88596417659582,0.453840553760529,6.039047e-08,0.087948919970925,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,24.86,2
2005-02-21,0,29.3179874420166,11.552376747131348,23.86643608640086,0.457671701908112,0.0,0.093366031870775,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,32.8576,2
2005-02-22,0,29.563026428222656,21.2889347076416,26.653154039965447,0.441908210515976,0.0,0.092611953794577,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,0.0,2
2005-02-23,0,29.816184997558597,21.723669052124023,27.225388291026253,0.4289583563804629,1.998618245e-06,0.089830497225099,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,0.0,2
2005-02-24,0,29.69442939758301,22.073888778686523,27.553541518970675,0.424035519361496,0.0,0.086221859636735,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,6.043333333,2
2005-02-25,0,28.970617294311523,19.911396026611328,26.877636003091844,0.414860039949417,0.0,0.083603109384035,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2.2,2
2005-02-26,0,29.13595771789551,19.90260887145996,26.46811623839841,0.435622036457062,0.0,0.089116558085954,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,19.125,2
2005-02-27,0,29.369829177856445,20.51532554626465,26.13621602174427,0.463586270809174,0.0,0.092698312718377,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,0.0,2
2005-02-28,0,28.826940536499023,19.51142883300781,25.59110924438117,0.457826435565948,0.0,0.091992066154489,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,0.0,2
2005-03-01,0,28.23938369750977,13.778360366821287,24.984244476452645,0.474035620689392,0.0,0.0915710736908659,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,0.0,3
2005-03-02,0,27.7327823638916,11.74819278717041,24.529266811048764,0.488481104373932,0.0,0.093626781629725,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,1.32,3
2005-03-03,0,27.46209526062012,8.226370811462402,23.8806147405442,0.4844777584075929,0.0,0.0923862775528049,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,41.34444444,3
2005-03-04,0,27.46073341369629,17.766220092773438,23.99410788239905,0.466405361890793,9.55924975e-07,0.090531417312213,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,8.68,3
2005-03-05,0,26.61703872680664,16.122697830200195,23.90831448618529,0.4712550044059749,2.402656946e-06,0.096581431523498,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,2.8,3
2005-03-06,0,26.95533561706543,12.829996109008787,23.312977528794228,0.475493937730789,3.44046128e-07,0.100460017765445,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,0.0,3
2005-03-07,1,27.903823852539062,15.753256797790527,24.60211700722545,0.476386487483978,0.0,0.095970706161156,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,36.34428571,3
2005-03-08,0,27.95692443847656,10.77864933013916,24.696393110192407,0.473350644111633,1.308973879e-06,0.094360500437308,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,24.48285714,3
2005-03-09,0,28.3310546875,19.134559631347656,26.1492355084778,0.459548532962799,1.109903678e-06,0.090316558019003,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,24.7,3
2005-03-10,0,28.08847045898437,21.247833251953125,26.796985953889013,0.440872609615326,0.0,0.085114212771559,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,4.84,3
2005-03-11,0,27.97174644470215,9.889803886413574,24.82966283578264,0.434890002012253,0.0,0.080673448813923,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,0.0,3
2005-03-12,1,26.636165618896484,2.9816195964813232,22.394228512940742,0.502212285995483,0.0,0.089280521698795,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,1.1,3
2005-03-13,0,27.212099075317383,3.422432422637939,21.75691840260356,0.494094043970108,3.070880894e-06,0.098760418281739,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,32.125,3
2005-03-14,1,27.17951583862305,7.046070098876952,22.54123728980021,0.492630690336227,1.281499863e-06,0.103952284328939,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,30.42111111,3
2005-03-15,0,26.597883224487305,2.6428663730621342,20.68944845596357,0.490308910608292,1.052239327e-06,0.112351936031256,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,103.9101786,3
2005-03-16,1,25.180761337280277,3.3588664531707764,16.65197648802981,0.490654289722443,2.4828284500000003e-06,0.129372896482536,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,22.01,3
2005-03-17,1,25.119728088378903,1.582422852516174,14.164260293527333,0.5091084241867071,0.0,0.158556603242562,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,42.05666667,3
2005-03-18,1,26.43394088745117,3.218477487564087,19.072205158912453,0.493040472269058,1.903002385e-06,0.164311764004546,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,52.6,3
2005-03-19,0,26.70053482055664,6.515182018280028,20.75431121914108,0.481317818164825,1.854340894e-06,0.155008011540663,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,34.6725,3
2005-03-20,0,26.10288619995117,7.841125011444093,19.18254167116308,0.491688162088394,0.0,0.1582483899620499,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,36.76333333,3
2005-03-21,1,25.82724189758301,14.486587524414062,21.408744656586222,0.4940263926982879,1.726749701e-06,0.154031731461208,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,43.942,3
2005-03-22,1,26.27570343017578,4.042827606201172,20.563144752574047,0.4919028282165529,1.3640770930000002e-06,0.155263806656218,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,66.40681818,3
2005-03-23,1,26.610599517822266,7.139029979705811,21.223059625841373,0.477578639984131,3.17192956e-07,0.141738955253087,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,56.26242424,3
2005-03-24,1,26.441144943237305,10.15687084197998,22.03897054834068,0.466553300619125,0.0,0.128165069864659,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,16.97333333,3
2005-03-25,0,26.41811561584473,20.820337295532227,25.31300516738276,0.450240314006805,0.0,0.11408221781756,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,32.04,3
2005-03-26,0,26.831960678100582,22.67414283752441,25.8950849424374,0.435229033231735,9.623666e-09,0.103300713824483,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,8.0,3
2005-03-27,0,26.935510635375977,21.74549674987793,26.143193131072785,0.421346634626389,2.5331974e-07,0.095448830501593,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,5.5,3
2005-03-28,0,26.72890281677246,21.153076171875,25.933557942340908,0.429364204406738,0.0,0.089504376044135,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,0.0,3
2005-03-29,0,26.37226867675781,19.963682174682614,25.107387650387864,0.447057217359543,9.07651497e-07,0.085083137706623,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,1.8,3
2005-03-30,0,26.01513671875,19.968812942504886,23.954878028807787,0.4320068359375,0.0,0.081933167027575,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,14.16666667,3
2005-03-31,0,26.29156494140625,18.58184051513672,23.690390462396003,0.420186311006546,0.0,0.07931213034511,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,13.16,3
2005-04-01,0,26.38809967041016,17.98814582824707,22.96875531969836,0.409043997526169,0.0,0.07745746876063,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,15.82,4
2005-04-02,1,26.0218505859375,14.035995483398438,21.830230709810664,0.410056054592133,1.533500267e-06,0.076992167365645,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,0.0,4
2005-04-03,0,25.137393951416016,11.809300422668455,21.710554515045864,0.409312099218369,0.0,0.07645713919757,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,2.0,4
2005-04-04,0,25.473642349243164,18.74308586120605,23.500678708192783,0.3969099819660189,9.0780668e-07,0.0763974303341279,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,0.0,4
2005-04-05,0,25.788055419921875,18.880313873291016,23.724134537778028,0.381895184516907,0.0,0.076307395655535,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,12.76,4
2005-04-06,0,24.99062347412109,13.968290328979492,21.601504944288344,0.370057016611099,0.0,0.0752361962567779,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,0.0,4
2005-04-07,0,24.612382888793945,16.093801498413086,22.055705159686266,0.357619255781174,0.0,0.074208612789931,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,0.0,4
2005-04-08,0,24.234752655029297,16.006078720092773,21.253224826249426,0.351044714450836,0.0,0.073128728312905,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,0.0,4
2005-04-09,1,23.729961395263672,11.315654754638672,19.714491349841065,0.371050179004669,0.0,0.073021372526549,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,1.68,4
2005-04-10,1,23.12270164489746,6.824930191040039,18.8316425802514,0.452316433191299,3.1897805e-08,0.0775608341120029,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,19.44,4
2005-04-11,1,22.21866607666016,9.808193206787108,19.49963292245914,0.461229294538498,3.7594387e-07,0.0780417430979369,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,0.0,4
2005-04-12,0,22.97475433349609,6.656405448913574,20.462953271037616,0.4413715898990629,0.0,0.0802213988378559,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,0.0,4
2005-04-13,0,23.85783195495605,10.925065994262695,21.53556094606164,0.431977272033691,2.61701643e-07,0.0799369260082729,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,0.0,4
2005-04-14,0,23.95770072937012,12.439291000366213,21.172118784409324,0.447143018245697,0.0,0.079394229274947,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,0.0,4
2005-04-15,0,23.953916549682614,18.461019515991207,21.76147311816722,0.428438127040863,0.0,0.0779240877635339,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,5.76,4
2005-04-16,0,23.902313232421875,19.877586364746094,21.969565573055,0.406641364097595,2.373863708e-06,0.0757713619483999,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,38.94,4
2005-04-17,0,24.40122604370117,18.778919219970703,22.052836396774115,0.3896438777446749,0.0,0.074228225990745,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,32.61571429,4
2005-04-18,0,24.485736846923828,14.342535018920898,21.401625212557715,0.37558650970459,0.0,0.072385328319549,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,16.83333333,4
2005-04-19,0,24.140233993530277,17.658424377441406,21.738264835177407,0.364188879728317,0.0,0.071101272936646,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,3.36,4
2005-04-20,0,23.660314559936523,19.33551979064941,21.858613169926976,0.3546413779258729,0.0,0.0709442566968339,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,18.338,4
2005-04-21,0,23.13224601745605,15.733652114868164,21.014345323556288,0.3492717444896699,0.0,0.0703231274993,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,41.14,4
2005-04-22,0,23.206357955932614,16.39607048034668,20.84492705280276,0.344356060028076,1.357635483e-06,0.069869809861513,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,7.0,4
2005-04-23,0,23.013113021850582,12.765802383422852,20.70342463027451,0.3431703448295589,0.0,0.0695379555991709,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,0.0,4
2005-04-24,0,22.99245262145996,16.121170043945312,20.83768468235914,0.339285582304001,0.0,0.069218708672794,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,26.7375,4
2005-04-25,0,23.005659103393555,14.926623344421388,20.04177326072747,0.3331139981746669,0.0,0.068813213193375,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,59.56692308,4
2005-04-26,0,22.88895797729492,16.8942928314209,20.2997270732096,0.3284770846366879,0.0,0.068721322315207,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,9.66,4
2005-04-27,0,22.511978149414062,15.676543235778809,20.42412169134644,0.327265828847885,1.03446655e-06,0.069068180876773,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,16.2,4
2005-04-28,0,22.52921295166016,16.752288818359375,20.37054997298576,0.324124425649643,2.476163445e-06,0.0690843263676109,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,12.11111111,4
2005-04-29,0,23.08378219604492,16.017129898071286,20.379818209423583,0.3165320456027981,2.294390924e-06,0.069451616369179,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,7.0,4
2005-04-30,0,22.88625907897949,15.181185722351074,19.938035727106048,0.307386010885239,8.537000000000001e-10,0.0685225252830259,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,0.0,4
2005-05-01,0,22.144880294799805,14.26400661468506,19.56725069055113,0.302338987588882,0.0,0.068118006904232,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,0.0,5
2005-05-02,0,22.77571105957031,13.102312088012695,20.07735805898341,0.297368854284286,0.0,0.067731816590858,55.216,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,0.0,5
2005-05-03,0,22.93952751159668,12.224980354309082,18.96404655531671,0.293983519077301,3.811592933e-06,0.069000612756455,142.87125,55.216,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,1.0,5
2005-05-04,0,22.745086669921875,14.089418411254885,19.12792808844647,0.294669359922409,1.31859707e-07,0.069493572670603,98.65153846,142.87125,55.216,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,9.36,5
2005-05-05,0,22.489971160888672,13.159406661987305,19.415862551774648,0.291014432907104,2.55337625e-07,0.0693730733848,398.0865471,98.65153846,142.87125,55.216,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,6.536666667,5
2005-05-06,0,22.286869049072266,14.354124069213867,18.632216158784683,0.288041740655899,0.0,0.0688058340646859,209.4489796,398.0865471,98.65153846,142.87125,55.216,195.0435484,234.900974,505.3946098999999,142.09507040000005,86.99142857,116.4746053,34.94117647,52.90972222,21.18166667,78.09140845,5
